1,359.3398338771699
1,289.4021295826694
1,211.31983350657384
1,132.66394604796
1,104.1212144831873
1,95.90825937569058
1,93.7798035194394
1,89.72889329873944
1,83.69061921595305
1,75.77914994191585
1,69.58098045442122
1,64.25851371667507
1,60.76698001248993
1,59.28326578553538
1,55.25495827841335
1,53.15070688458542
1,51.15768344455577
1,48.71696965201885
1,46.77421730291796
1,44.193135123430366
1,42.57562058431773
1,41.18161776607624
1,39.50132741114166
1,37.88023548452263
1,36.787784833927034
1,36.352531180155324
1,34.52230729531766
1,34.39205222452283
1,33.767199012236915
1,32.77604250670963
1,32.01261301889237
1,31.757263141108883
1,31.135383739857936
1,30.25596897961203
