1,359.0781012580048
1,347.64963597733436
1,201.19010509483888
1,148.10831856197512
1,126.41218079008678
1,107.2119174452229
1,99.87209116427192
1,94.50783064753415
1,90.19939731224468
1,86.61232075584212
1,79.60992702434596
1,73.337930486761
1,70.34738977978391
1,67.33137030905475
1,64.74704078507364
1,62.1852326852883
1,59.59755688139423
1,55.40378377673772
1,53.67467918708036
1,50.84160529291712
1,48.45094759867475
1,47.05904982167147
1,45.15342200285255
1,42.94941941422363
1,42.08370097207006
1,41.02648767013217
1,39.517099304274524
1,38.577525008680986
1,37.43352531433814
1,36.34955714873922
1,36.00565678697831
1,35.0904293447542
1,33.538110409918126
1,34.114308411479826
1,32.52522770174641
1,32.68606892220809
1,32.02750525625696
1,30.953939072691824
1,31.10296180698722
1,30.404148191030295
1,29.821129693872138
1,29.34466319864196
1,29.476180196156044
1,29.276852739388552
1,28.297565833639272
1,28.63012025767073
1,27.333310993256166
1,27.174750890783272
1,26.698737127110697
1,26.421082377844396
1,26.610798853183233
1,26.02990373449613
1,25.61602664719969
1,25.171779868786288
1,24.890179745437393
1,24.743223660233465
1,25.35675169663981
1,25.46238704280604
