1,359.22835502214014
1,296.03293317240383
1,199.89744175031683
1,130.075565477619
1,109.54895966851136
1,96.33085589659632
1,90.88805677284883
1,81.10618938486121
1,74.54237289041995
1,67.73319165556735
1,64.39611263751365
1,61.68664415543976
1,58.046295396801284
1,55.52075386128111
1,52.60840640046535
1,49.69887370965735
1,47.272867537145665
1,45.31263517759869
1,43.65012620224694
1,42.4219118407504
1,40.13037373434564
1,39.34073489387247
1,37.75247473430966
1,36.11022429572722
1,35.2662696150542
1,34.347917122910786
1,33.46652567935071
1,31.885541665237625
1,31.302499167039176
1,31.351679995432974
1,29.939074702278454
1,29.51725247317396
1,29.432517601952068
1,28.653393113515577
1,28.589334092695907
1,28.197366595757714
1,27.580058023521026
1,26.915091224249302
1,27.21861707114377
1,26.615026058199536
1,26.13710613373887
1,25.656726714616624
1,25.91144958294625
1,24.721615935207872
1,25.088886622131703
1,24.709643138423626
1,24.442146257988046
1,24.186634731864544
1,24.315196272398694
1,23.75440966246967
1,24.084661317207377
1,23.834551814928524
1,23.55692835758093
1,23.12266647882032
1,23.547470069410956
1,22.669038629512293
1,23.08558968707001
1,22.59603558844524
