1,352.3642655426224
1,329.7311725847558
1,311.61616858758964
1,171.5120708110762
1,129.86604717190932
1,116.32355002634665
1,106.26672306161797
1,98.50859649823636
1,93.09630207116749
1,91.27270927857745
1,88.84424527811788
1,84.21922367460685
1,79.58328779831233
1,78.48828657957465
1,73.63646086595432
1,68.78048187952176
1,67.32116461764036
1,65.17001796160515
1,62.253823115419664
1,61.159154965981266
1,59.28165010077893
1,57.00610817612701
1,55.36976346651582
1,53.52363183638881
1,53.41213926032214
1,52.17934696097698
1,51.18115860867537
1,49.428999726362186
1,48.066343171007155
1,47.352207877586864
1,45.23803232250458
1,44.084547327040674
1,44.12576852538301
1,43.10055017954615
